strategy_name,scenario,seed,implementation_shortfall_bps,execution_cost,market_impact_cost,total_transaction_fees,completion_rate,average_execution_price,arrival_price,vwap_slippage_bps,terminal_penalty,turnover,reward_total,action_0_pct,action_1_pct,action_2_pct,action_3_pct
DQN (shuffled regime),liquidity_shock,31415,34.49272497701588,50269.458971938904,353.3481490757756,9.730568076174785,0.19461136152349573,146.1281288546665,145.72205971446735,19.60541690012541,41917.30165491699,2847052.2034698795,,,,,
PPO,liquidity_shock,31415,34.14362187159658,49765.338392466954,463.15847267500044,12.889052681672846,0.257781053633457,146.2097917984367,145.72205971446735,25.218095657220868,36355.788470590516,3771426.8493610146,,,,,
Regime-Aware PPO,liquidity_shock,31415,34.14362187159658,49765.338392466954,463.15847267500044,12.889052681672846,0.257781053633457,146.2097917984367,145.72205971446735,25.218095657220868,36355.788470590516,3771426.8493610146,,,,,
PPO (shuffled regime),liquidity_shock,31415,34.14362187159658,49765.338392466954,463.15847267500044,12.889052681672846,0.257781053633457,146.2097917984367,145.72205971446735,25.218095657220868,36355.788470590516,3771426.8493610146,,,,,
TWAP,liquidity_shock,1234,36.31845952507095,54976.912249209774,543.316573085659,13.262704929541536,0.26525409859083066,152.62772397110217,152.15093127852367,25.748848981849175,41516.573039676085,4045787.6036884934,,,,,
VWAP,liquidity_shock,1234,36.31845952507095,54976.912249209774,543.316573085659,13.262704929541536,0.26525409859083066,152.62772397110217,152.15093127852367,25.748848981849175,41516.573039676085,4045787.6036884934,,,,,
POV,liquidity_shock,1234,36.97368376529223,55938.07229608354,295.52928630449674,8.841803286361024,0.17683606572722044,152.5130832428118,152.15093127852367,18.21741858923399,48996.23310142092,2695160.0155139705,,,,,
DQN,liquidity_shock,1234,38.126077278199695,57673.769934891636,429.4863748098887,11.777010748473689,0.23554021496947372,152.57274734450124,152.15093127852367,22.101786986462447,48035.411896798025,3594638.3649568055,,,,,
Regime-Aware DQN,liquidity_shock,1234,39.05788713232433,59069.25957160964,270.3374211500937,8.861175859344018,0.1772235171868804,152.47942858383215,152.15093127852367,15.961390599396646,53340.336065043826,2704719.047122255,,,,,
DQN (shuffled regime),liquidity_shock,1234,36.15530567063705,54718.43149143406,479.51903326420484,11.74503889754865,0.23490077795097303,152.57262207121988,152.15093127852367,22.12701343613385,44125.98375169697,3581388.2387881787,,,,,
PPO,liquidity_shock,1234,36.31845952507095,54976.912249209774,543.316573085659,13.262704929541536,0.26525409859083066,152.62772397110217,152.15093127852367,25.748848981849175,41516.573039676085,4045787.6036884934,,,,,
Regime-Aware PPO,liquidity_shock,1234,36.313793564388185,54969.776949625695,543.242449457908,13.258410220079506,0.2651682044015901,152.62728380768488,152.15093127852367,25.72002836991609,41519.238656722126,4044465.0830129017,,,,,
PPO (shuffled regime),liquidity_shock,1234,36.31845952507095,54976.912249209774,543.316573085659,13.262704929541536,0.26525409859083066,152.62772397110217,152.15093127852367,25.748848981849175,41516.573039676085,4045787.6036884934,,,,,
TWAP,liquidity_shock,99,22.992729614806922,35914.64116122148,353.5579369276864,12.516565060448716,0.25033130120897423,156.69870180208167,156.37554018452292,24.65644865776257,28111.035933771465,3922366.44441895,,,,,
VWAP,liquidity_shock,99,22.992729614806922,35914.64116122148,353.5579369276864,12.516565060448716,0.25033130120897423,156.69870180208167,156.37554018452292,24.65644865776257,28111.035933771465,3922366.44441895,,,,,
POV,liquidity_shock,99,22.36723499537744,34924.15109528788,192.31231398082596,8.344376706965813,0.16688753413931623,156.58208584774255,156.37554018452292,17.196340597636677,31670.844057677416,2612961.8664986105,,,,,
DQN,liquidity_shock,99,22.930879844708787,35796.98286485802,154.50375352402017,5.329242751325824,0.10658485502651646,156.4971213424898,156.37554018452292,11.77081603484255,34717.10578537483,1668218.2207636216,,,,,
Regime-Aware DQN,liquidity_shock,99,21.814306657198355,34057.77945945148,198.70621773773442,6.172217009735606,0.12344434019471212,156.50334395990873,156.37554018452292,12.163809223899694,33362.77491170447,1930285.672439899,,,,,
DQN (shuffled regime),liquidity_shock,99,22.34684917387377,34897.16710620542,279.28547895498895,9.900818539466938,0.19801637078933879,156.6255557570361,156.37554018452292,19.976380990031853,30477.256873772396,3100430.187447247,,,,,
PPO,liquidity_shock,99,22.992729614806922,35914.64116122148,353.5579369276864,12.516565060448716,0.25033130120897423,156.69870180208167,156.37554018452292,24.65644865776257,28111.035933771465,3922366.44441895,,,,,
Regime-Aware PPO,liquidity_shock,99,22.992729614806922,35914.64116122148,353.5579369276864,12.516565060448716,0.25033130120897423,156.69870180208167,156.37554018452292,24.65644865776257,28111.035933771465,3922366.44441895,,,,,
PPO (shuffled regime),liquidity_shock,99,22.855091250369757,35699.78508406677,347.9180357673905,12.184221431552741,0.2436844286310548,156.68733556355673,156.37554018452292,23.93091705378274,28342.030736483528,3818232.5045707542,,,,,
