scenario,seed,strategy,window,implementation_shortfall_bps,implementation_shortfall,total_execution_cost,total_impact_cost,total_transaction_fees,terminal_penalty,fill_rate,vwap_slippage_bps,average_execution_price,arrival_price,vwap_market_price,executed_inventory,remaining_inventory,window_start
aapl_real,0,DQN,4,-22.510886400678963,-1747.2878693961272,-1746.0631597651009,37.32763152096721,1.224709631026344,13.020735330801896,0.9925206020366439,0.23429276430353427,313.80133634286364,314.52,313.7939843768615,2449.419262052688,18.458237947312057,180
aapl_real,0,DQN,5,19.52910452088883,2935.704228846661,2937.768778106677,65.9050287361663,2.0645492600162405,200.69728998497652,0.8616676638245907,17.989182528316725,314.36237386334875,313.7,313.7978771344717,4129.098520032481,662.8864799675179,210
aapl_real,0,DQN,6,37.04761801612906,5221.729481779454,5223.975998029454,86.91547050273557,2.2465162499999995,0.0,0.9999999999999998,17.443909712961272,314.8621837771659,313.7,314.3138974522972,4493.032499999999,0.0,240
aapl_real,0,DQN,7,19.769228901802506,1445.376359788936,1446.536653538936,27.551932502077648,1.1602937500000001,0.0,1.0,7.686552610548799,315.6828493257802,315.06,315.4403844147506,2320.5875,0.0,270
aapl_real,0,DQN,8,1.201822907078288,102.88182363615154,104.23738113615154,39.60857839141549,1.3555575,0.0,1.0000000000000002,11.677904230539458,315.7929481592024,315.755,315.42459833407224,2711.1150000000002,0.0,300
aapl_real,0,DQN,9,21.63399031142185,1774.3651069976524,1775.6650319976525,21.57806993880544,1.2999249999999998,0.0,0.9999999999999997,11.177007422884184,316.15248749235445,315.47,315.79951813651894,2599.8499999999995,0.0,330
aapl_real,0,DQN,10,19.814593204869833,1528.6588334698836,1529.8800534698835,26.808058692262904,1.2212200000000004,0.0,1.0000000000000002,-4.212739003301097,316.4908736482657,315.865,316.6242591848716,2442.4400000000005,0.0,360
aapl_real,0,DQN,11,34.796853170542214,7225.364622545243,7228.642870045243,262.36628004653625,3.2782475000000004,0.0,1.0000000000000002,-41.194040251728,317.80201633991106,316.7,319.11658649080067,6556.495000000001,0.0,390
aapl_real,0,DQN,12,4.570618852371275,1859.6898888117619,1865.985697561762,939.5650112851336,6.295808750000001,0.0,1.0000000000000002,-8.916300612772538,323.28269269228605,323.135,323.571198499832,12591.617500000002,0.0,420
aapl_real,0,DQN,13,11.591379363157458,5227.235909414844,5234.174379414844,712.01907164684,6.938469999999999,0.0,1.0,12.071584409154308,325.3466850551645,324.97,324.95441359188436,13876.939999999999,0.0,450
aapl_real,0,DQN,14,9.583846180722789,3505.7656766000396,3511.4109041000397,425.9791632287343,5.6452275,0.0,1.0,10.901337291203332,324.30050703240926,323.99,323.9473610876281,11290.455,0.0,480
aapl_real,0,DQN,15,37.03508262955085,10111.894337822996,10116.098895322995,296.8150708381328,4.204557499999999,0.0,0.9999999999999998,10.419440757147877,325.89249209789887,324.69,325.55328378253216,8409.114999999998,0.0,510
aapl_real,0,DQN,16,6.736525627839817,1544.9423868082013,1548.4558555582012,246.27054068051072,3.5134687500000004,0.0,1.0000000000000002,11.01604103397293,326.58985998691577,326.37,326.2304831480266,7026.937500000001,0.0,540
aapl_real,0,DQN,17,-4.664949889862914,-915.9392053952486,-912.9334966452485,221.80373841667128,3.0057087499999993,0.0,0.9999999999999999,10.83975214006554,326.4676334066973,326.62,326.11413376875475,6011.417499999999,0.0,570
aapl_real,0,DQN,18,-1.4232567169497903,-243.15686189664729,-240.58377525329237,121.6616344882045,2.5730866433549204,98.9601249352234,0.9810975944205224,15.157081598135242,325.6435201191698,325.71,325.15068657036613,5146.17328670984,99.14921329015806,600
aapl_real,0,DQN,19,21.767244581296755,3171.1738978251474,3173.417389075147,103.88656550821497,2.2434912499999995,0.0,0.9999999999999998,19.232491133532914,325.39174978068786,324.685,324.76714166343737,4486.982499999999,0.0,630
aapl_real,0,DQN,20,0.8913763284993792,88.68304254595057,90.21215254595057,61.41921117315388,1.5291100000000002,0.0,1.0,7.666098465772588,325.34899825471877,325.32,325.0997735671821,3058.2200000000003,0.0,660
